d,d_bits,gap_target,gap_observed,offset,offset_bits,o_probe,direction,source,ec_hit,in_gap_tier
31774196376034878718859968300145973952737,135,1,1,17593265590139814518827964017178165097376,134,17593265590139814518827964017178165097376,+,sample:g1:+:o=17593265590139814518827964017178165097376,False,True
31816898476981820016235764329313882120449,135,1,1,17635967691086755816203760046346073265088,134,17635967691086755816203760046346073265088,+,sample:g1:+:o=17635967691086755816203760046346073265088,False,True
31859600577928761313611560358481790288161,135,1,1,17678669792033697113579556075513981432800,134,17678669792033697113579556075513981432800,+,sample:g1:+:o=17678669792033697113579556075513981432800,False,True
31902302678875702610987356387649698455873,135,1,1,17721371892980638410955352104681889600512,134,17721371892980638410955352104681889600512,+,sample:g1:+:o=17721371892980638410955352104681889600512,False,True
31945004779822643908363152416817606623585,135,1,1,17764073993927579708331148133849797768224,134,17764073993927579708331148133849797768224,+,sample:g1:+:o=17764073993927579708331148133849797768224,False,True
31987706880769585205738948445985514791297,135,1,1,17806776094874521005706944163017705935936,134,17806776094874521005706944163017705935936,+,sample:g1:+:o=17806776094874521005706944163017705935936,False,True
32030408981716526503114744475153422959009,135,1,1,17849478195821462303082740192185614103648,134,17849478195821462303082740192185614103648,+,sample:g1:+:o=17849478195821462303082740192185614103648,False,True
32073111082663467800490540504321331126721,135,1,1,17892180296768403600458536221353522271360,134,17892180296768403600458536221353522271360,+,sample:g1:+:o=17892180296768403600458536221353522271360,False,True
32115813183610409097866336533489239294433,135,1,1,17934882397715344897834332250521430439072,134,17934882397715344897834332250521430439072,+,sample:g1:+:o=17934882397715344897834332250521430439072,False,True
32158515284557350395242132562657147462145,135,1,1,17977584498662286195210128279689338606784,134,17977584498662286195210128279689338606784,+,sample:g1:+:o=17977584498662286195210128279689338606784,False,True
32201217385504291692617928591825055629857,135,1,1,18020286599609227492585924308857246774496,134,18020286599609227492585924308857246774496,+,sample:g1:+:o=18020286599609227492585924308857246774496,False,True
32243919486451232989993724620992963797569,135,1,1,18062988700556168789961720338025154942208,134,18062988700556168789961720338025154942208,+,sample:g1:+:o=18062988700556168789961720338025154942208,False,True
32286621587398174287369520650160871965281,135,1,1,18105690801503110087337516367193063109920,134,18105690801503110087337516367193063109920,+,sample:g1:+:o=18105690801503110087337516367193063109920,False,True
32329323688345115584745316679328780132993,135,1,1,18148392902450051384713312396360971277632,134,18148392902450051384713312396360971277632,+,sample:g1:+:o=18148392902450051384713312396360971277632,False,True
32372025789292056882121112708496688300705,135,1,1,18191095003396992682089108425528879445344,134,18191095003396992682089108425528879445344,+,sample:g1:+:o=18191095003396992682089108425528879445344,False,True
32414727890238998179496908737664596468417,135,1,1,18233797104343933979464904454696787613056,134,18233797104343933979464904454696787613056,+,sample:g1:+:o=18233797104343933979464904454696787613056,False,True
32457429991185939476872704766832504636129,135,1,1,18276499205290875276840700483864695780768,134,18276499205290875276840700483864695780768,+,sample:g1:+:o=18276499205290875276840700483864695780768,False,True
32500132092132880774248500796000412803841,135,1,1,18319201306237816574216496513032603948480,134,18319201306237816574216496513032603948480,+,sample:g1:+:o=18319201306237816574216496513032603948480,False,True
32542834193079822071624296825168320971553,135,1,1,18361903407184757871592292542200512116192,134,18361903407184757871592292542200512116192,+,sample:g1:+:o=18361903407184757871592292542200512116192,False,True
32585536294026763369000092854336229139265,135,1,1,18404605508131699168968088571368420283904,134,18404605508131699168968088571368420283904,+,sample:g1:+:o=18404605508131699168968088571368420283904,False,True
32628238394973704666375888883504137306977,135,1,1,18447307609078640466343884600536328451616,134,18447307609078640466343884600536328451616,+,sample:g1:+:o=18447307609078640466343884600536328451616,False,True
32670940495920645963751684912672045474689,135,1,1,18490009710025581763719680629704236619328,134,18490009710025581763719680629704236619328,+,sample:g1:+:o=18490009710025581763719680629704236619328,False,True
32713642596867587261127480941839953642401,135,1,1,18532711810972523061095476658872144787040,134,18532711810972523061095476658872144787040,+,sample:g1:+:o=18532711810972523061095476658872144787040,False,True
32756344697814528558503276971007861810113,135,1,1,18575413911919464358471272688040052954752,134,18575413911919464358471272688040052954752,+,sample:g1:+:o=18575413911919464358471272688040052954752,False,True
32799046798761469855879073000175769977825,135,1,1,18618116012866405655847068717207961122464,134,18618116012866405655847068717207961122464,+,sample:g1:+:o=18618116012866405655847068717207961122464,False,True
32841748899708411153254869029343678145537,135,1,1,18660818113813346953222864746375869290176,134,18660818113813346953222864746375869290176,+,sample:g1:+:o=18660818113813346953222864746375869290176,False,True
32884451000655352450630665058511586313249,135,1,1,18703520214760288250598660775543777457888,134,18703520214760288250598660775543777457888,+,sample:g1:+:o=18703520214760288250598660775543777457888,False,True
32927153101602293748006461087679494480961,135,1,1,18746222315707229547974456804711685625600,134,18746222315707229547974456804711685625600,+,sample:g1:+:o=18746222315707229547974456804711685625600,False,True
32969855202549235045382257116847402648673,135,1,1,18788924416654170845350252833879593793312,134,18788924416654170845350252833879593793312,+,sample:g1:+:o=18788924416654170845350252833879593793312,False,True
33012557303496176342758053146015310816385,135,1,1,18831626517601112142726048863047501961024,134,18831626517601112142726048863047501961024,+,sample:g1:+:o=18831626517601112142726048863047501961024,False,True
33055259404443117640133849175183218984097,135,1,1,18874328618548053440101844892215410128736,134,18874328618548053440101844892215410128736,+,sample:g1:+:o=18874328618548053440101844892215410128736,False,True
33097961505390058937509645204351127151809,135,1,1,18917030719494994737477640921383318296448,134,18917030719494994737477640921383318296448,+,sample:g1:+:o=18917030719494994737477640921383318296448,False,True
33140663606337000234885441233519035319521,135,1,1,18959732820441936034853436950551226464160,134,18959732820441936034853436950551226464160,+,sample:g1:+:o=18959732820441936034853436950551226464160,False,True
33183365707283941532261237262686943487233,135,1,1,19002434921388877332229232979719134631872,134,19002434921388877332229232979719134631872,+,sample:g1:+:o=19002434921388877332229232979719134631872,False,True
33226067808230882829637033291854851654945,135,1,1,19045137022335818629605029008887042799584,134,19045137022335818629605029008887042799584,+,sample:g1:+:o=19045137022335818629605029008887042799584,False,True
33268769909177824127012829321022759822657,135,1,1,19087839123282759926980825038054950967296,134,19087839123282759926980825038054950967296,+,sample:g1:+:o=19087839123282759926980825038054950967296,False,True
33311472010124765424388625350190667990369,135,1,1,19130541224229701224356621067222859135008,134,19130541224229701224356621067222859135008,+,sample:g1:+:o=19130541224229701224356621067222859135008,False,True
33354174111071706721764421379358576158081,135,1,1,19173243325176642521732417096390767302720,134,19173243325176642521732417096390767302720,+,sample:g1:+:o=19173243325176642521732417096390767302720,False,True
33396876212018648019140217408526484325793,135,1,1,19215945426123583819108213125558675470432,134,19215945426123583819108213125558675470432,+,sample:g1:+:o=19215945426123583819108213125558675470432,False,True
33439578312965589316516013437694392493505,135,1,1,19258647527070525116484009154726583638144,134,19258647527070525116484009154726583638144,+,sample:g1:+:o=19258647527070525116484009154726583638144,False,True
33482280413912530613891809466862300661217,135,1,1,19301349628017466413859805183894491805856,134,19301349628017466413859805183894491805856,+,sample:g1:+:o=19301349628017466413859805183894491805856,False,True
33524982514859471911267605496030208828929,135,1,1,19344051728964407711235601213062399973568,134,19344051728964407711235601213062399973568,+,sample:g1:+:o=19344051728964407711235601213062399973568,False,True
33567684615806413208643401525198116996641,135,1,1,19386753829911349008611397242230308141280,134,19386753829911349008611397242230308141280,+,sample:g1:+:o=19386753829911349008611397242230308141280,False,True
33610386716753354506019197554366025164353,135,1,1,19429455930858290305987193271398216308992,134,19429455930858290305987193271398216308992,+,sample:g1:+:o=19429455930858290305987193271398216308992,False,True
33653088817700295803394993583533933332065,135,1,1,19472158031805231603362989300566124476704,134,19472158031805231603362989300566124476704,+,sample:g1:+:o=19472158031805231603362989300566124476704,False,True
33695790918647237100770789612701841499777,135,1,1,19514860132752172900738785329734032644416,134,19514860132752172900738785329734032644416,+,sample:g1:+:o=19514860132752172900738785329734032644416,False,True
33738493019594178398146585641869749667489,135,1,1,19557562233699114198114581358901940812128,134,19557562233699114198114581358901940812128,+,sample:g1:+:o=19557562233699114198114581358901940812128,False,True
33781195120541119695522381671037657835201,135,1,1,19600264334646055495490377388069848979840,134,19600264334646055495490377388069848979840,+,sample:g1:+:o=19600264334646055495490377388069848979840,False,True
33823897221488060992898177700205566002913,135,1,1,19642966435592996792866173417237757147552,134,19642966435592996792866173417237757147552,+,sample:g1:+:o=19642966435592996792866173417237757147552,False,True
33866599322435002290273973729373474170625,135,1,1,19685668536539938090241969446405665315264,134,19685668536539938090241969446405665315264,+,sample:g1:+:o=19685668536539938090241969446405665315264,False,True
33909301423381943587649769758541382338337,135,1,1,19728370637486879387617765475573573482976,134,19728370637486879387617765475573573482976,+,sample:g1:+:o=19728370637486879387617765475573573482976,False,True
33952003524328884885025565787709290506049,135,1,1,19771072738433820684993561504741481650688,134,19771072738433820684993561504741481650688,+,sample:g1:+:o=19771072738433820684993561504741481650688,False,True
33994705625275826182401361816877198673761,135,1,1,19813774839380761982369357533909389818400,134,19813774839380761982369357533909389818400,+,sample:g1:+:o=19813774839380761982369357533909389818400,False,True
