n,d,d_hex,offset_bits,gap_bits,row,ec_hit,source
140,1226589623871345795322800901067543804460204,00000000000000000000000000000e149f789bdd9a8ff320044b36a2b3d93cac,139,134,1,False,align:shelf2 (LO+(L2-L1 mod LO)) + (L3-L2 mod LO)
140,1244192774886300848767518391619463680316780,00000000000000000000000000000e485a9c2ca3ff63e306212e08a93183556c,139,134,1,False,align:shelf2 (LO+(L2-L1 mod LO)) + (L3-L1 mod LO)
140,1236303933481246466961816636621647230382670,00000000000000000000000000000e312bb495e504b8d4f26628660c6addb24e,139,134,1,False,align:shelf2 (LO+(L2-L1 mod LO)) + (dy_mod mod LO)
140,731239748710860760748721335391311112483842,00000000000000000000000000000864eba4db5a28392043b96a61269bc0b402,134,134,1,False,align:shelf2 (LO+(L2-L1 mod LO)) + (d2_mod mod LO)
140,1243760354499735189110665970753068712171181,00000000000000000000000000000e47154b098aaeac8341e100673601b996ad,139,134,1,False,align:shelf2 (LO+(L2-L1 mod LO)) + (d3_mod mod LO)
140,1275723745333865675264926337120060359350614,00000000000000000000000000000ea503e030c0347a406d4e58daa860189956,139,134,1,False,align:shelf2 (LO+(L2-L1 mod LO)) + (dy residue (shelf_y^3 mod LO))
140,1042210795762772337996352509715347183331330,00000000000000000000000000000bf6c841fe08819a779143b91c31be6d6802,138,134,1,False,align:shelf2 (LO+(L2-L1 mod LO)) + (d2 residue (shelf2^3 mod LO))
140,1354980734981038564024075138273148755984065,00000000000000000000000000000f8dee352822c89d25abbe26b80586df3ec1,139,134,1,False,align:shelf2 (LO+(L2-L1 mod LO)) + (d3 residue (shelf3^3 mod LO))
140,714069018082471366960856265705786204772864,0000000000000000000000000000083275d26dad141c9021dcb530934de05a00,139,134,1,False,align:shelf2 (LO+(L2-L1 mod LO)) + (C_minus1 - C_floor)
140,1219133202852857073173951566936122322671693,00000000000000000000000000000dfeb5e22837f09c44d0897335791cfd584d,139,134,1,False,align:shelf2 (LO+(L2-L1 mod LO)) + (shelf_y - shelf2)
140,1393364154521598286689129971174127625978177,00000000000000000000000000000ffebaaedce6af48a03bbfd25e8cd0364141,139,134,1,False,align:shelf2 (LO+(L2-L1 mod LO)) + ((N-GAP) mod LO)
140,1025040065134382944208487440029822275620353,00000000000000000000000000000bc4526f905b6d7de76f6703eb9e708d0e01,138,134,1,False,align:shelf2 (LO+(L2-L1 mod LO)) + (cube lift - shelf (d2))
140,753488829935090575263965966204199333740809,000000000000000000000000000008a64dfe088843ddfb9cc4e5a52f431b4109,135,134,1,False,align:shelf2 (LO+(L2-L1 mod LO)) + (cube lift - shelf (dy))
140,733087410841032099555057700133347429020993,0000000000000000000000000000086a59aba3a2f3291dd3e7ae308e5a0d7541,134,134,1,False,align:shelf2 (LO+(L2-L1 mod LO)) + (matrix t1 col2-col1)
140,1036920346123596436065364291638492287372953,00000000000000000000000000000be73c2a74525297ab4dcac59f6c7c6e8e99,138,134,1,False,align:shelf2 (LO+(L2-L1 mod LO)) + (matrix t2 col2-col1)
140,1042211942206138250511754340409040107085655,00000000000000000000000000000bf6c91eca0e2103561e2be13cb219d21f57,138,134,1,False,align:shelf3 (LO+(L3-L1 mod LO)) + (L3-L2 mod LO)
140,1059815093221093303956471830960959982942231,00000000000000000000000000000c2a84425ad485d7460448c40eb8977c3817,138,134,1,False,align:shelf3 (LO+(L3-L1 mod LO)) + (L3-L1 mod LO)
140,1051926251816038922150770075963143533008121,00000000000000000000000000000c13555ac4158b2c37f08dbe6c1bd0d694f9,138,134,1,False,align:shelf3 (LO+(L3-L1 mod LO)) + (dy_mod mod LO)
140,1059382672834527644299619410094565014796632,00000000000000000000000000000c293ef137bb351fe64008966d4567b27958,138,134,1,False,align:shelf3 (LO+(L3-L1 mod LO)) + (d3_mod mod LO)
140,1091346063668658130453879776461556661976065,00000000000000000000000000000c872d865ef0baeda36b75eee0b7c6117c01,139,134,1,False,align:shelf3 (LO+(L3-L1 mod LO)) + (dy residue (shelf_y^3 mod LO))
140,1170603053315831019213028577614645058609516,00000000000000000000000000000d7017db56534f1088a9e5bcbe14ecd8216c,139,134,1,False,align:shelf3 (LO+(L3-L1 mod LO)) + (d3 residue (shelf3^3 mod LO))
140,1226589623871345795322800901067543804460205,00000000000000000000000000000e149f789bdd9a8ff320044b36a2b3d93cad,139,134,1,False,align:shelf3 (LO+(L3-L1 mod LO)) + (C_plus1 - C_floor)
140,1226589623871345795322800901067543804460203,00000000000000000000000000000e149f789bdd9a8ff320044b36a2b3d93cab,139,134,1,False,align:shelf3 (LO+(L3-L1 mod LO)) + (C_minus1 - C_floor)
140,1034755521187649528362905006277618625297144,00000000000000000000000000000be0df885668770fa7ceb1093b8882f63af8,138,134,1,False,align:shelf3 (LO+(L3-L1 mod LO)) + (shelf_y - shelf2)
140,1208986472856390741878083410515623928603628,00000000000000000000000000000de0e4550b1735bc0339e768649c362f23ec,139,134,1,False,align:shelf3 (LO+(L3-L1 mod LO)) + ((N-GAP) mod LO)
140,1337810004352649170236210068587623848273088,00000000000000000000000000000f5b7862ba75b4809589e171877238fee4c0,139,134,1,False,align:shelf3 (LO+(L3-L1 mod LO)) + (cube lift - shelf (d3))
140,1266009435723965003625910601565956933428148,00000000000000000000000000000e8877a436b8ca515e9aec7bab3ea91423b4,139,134,1,False,align:shelf3 (LO+(L3-L1 mod LO)) + (cube lift - shelf (dy))
140,1363271812763495036451732377232413986609324,00000000000000000000000000000fa64bb8a76e681457681cb751af933f58ac,139,134,1,False,align:shelf3 (LO+(L3-L1 mod LO)) + (matrix t0 col2-col1)
140,1245608016629906527917002335495105028708332,00000000000000000000000000000e4c8351d1d3799c80d20f44369dc00657ec,139,134,1,False,align:shelf3 (LO+(L3-L1 mod LO)) + (matrix t1 col2-col1)
140,1236736353867812126618669057488042198528269,00000000000000000000000000000e327105b8fe557034b6a656077f9aa7710d,139,134,1,False,align:shelf_y (LO+(lambda_yN-L1 mod LO)) + (L2-L1 mod LO)
140,1052358672202604581807622496829538501153720,00000000000000000000000000000c149aabe72edbe397b4cdec0d8f00a053b8,138,134,1,False,align:shelf_y (LO+(lambda_yN-L1 mod LO)) + (L3-L1 mod LO)
140,1044469830797550200001920741831722051219610,00000000000000000000000000000bfd6bc4506fe13889a112e66af239fab09a,138,134,1,False,align:shelf_y (LO+(lambda_yN-L1 mod LO)) + (dy_mod mod LO)
140,1083889642650169408305030442330135180187554,00000000000000000000000000000c7143efeb4b10f9f51bfb16df8e2f3597a2,139,134,1,False,align:shelf_y (LO+(lambda_yN-L1 mod LO)) + (dy residue (shelf_y^3 mod LO))
140,1163146632297342297064179243483223576821005,00000000000000000000000000000d5a2e44e2ada51cda5a6ae4bceb55fc3d0d,139,134,1,False,align:shelf_y (LO+(lambda_yN-L1 mod LO)) + (d3 residue (shelf3^3 mod LO))
140,1219133202852857073173951566936122322671694,00000000000000000000000000000dfeb5e22837f09c44d0897335791cfd584e,139,134,1,False,align:shelf_y (LO+(lambda_yN-L1 mod LO)) + (C_plus1 - C_floor)
140,1219133202852857073173951566936122322671692,00000000000000000000000000000dfeb5e22837f09c44d0897335791cfd584c,139,134,1,False,align:shelf_y (LO+(lambda_yN-L1 mod LO)) + (C_minus1 - C_floor)
140,1027299100169160806214055672146197143508633,00000000000000000000000000000bcaf5f1e2c2cd1bf97f36313a5eec1a5699,138,134,1,False,align:shelf_y (LO+(lambda_yN-L1 mod LO)) + (shelf_y - shelf2)
140,1201530051837902019729234076384202446815117,00000000000000000000000000000dcafabe97718bc854ea6c9063729f533f8d,139,134,1,False,align:shelf_y (LO+(lambda_yN-L1 mod LO)) + ((N-GAP) mod LO)
140,1330353583334160448087360734456202366484577,00000000000000000000000000000f458ecc46d00a8ce73a66998648a2230061,139,134,1,False,align:shelf_y (LO+(lambda_yN-L1 mod LO)) + (cube lift - shelf (d3))
140,1258553014705476281477061267434535451639637,00000000000000000000000000000e728e0dc313205db04b71a3aa1512383f55,139,134,1,False,align:shelf_y (LO+(lambda_yN-L1 mod LO)) + (cube lift - shelf (dy))
140,1355815391745006314302883043100992504820813,00000000000000000000000000000f90622233c8be20a918a1df5085fc63744d,139,134,1,False,align:shelf_y (LO+(lambda_yN-L1 mod LO)) + (matrix t0 col2-col1)
140,1238151595611417805768153001363683546919821,00000000000000000000000000000e3699bb5e2dcfa8d282946c3574292a738d,139,134,1,False,align:shelf_y (LO+(lambda_yN-L1 mod LO)) + (matrix t1 col2-col1)
140,1053263948268891411819202911236484110634920,00000000000000000000000000000c1743b9bb40dfc2ed5b78d1343a5f924fa8,138,134,1,False,align:C_floor (shelf v0)
140,1070867099283846465263920401788403986491496,00000000000000000000000000000c4afedd4c074496dd4195b40640dd3c6868,139,134,1,False,align:C_floor (shelf v0) + (L2-L1 mod LO)
140,1070434678897280805607067980922009018345897,00000000000000000000000000000c49b98c28edf3df7d7d558664cdad72a9a9,139,134,1,False,align:C_floor (shelf v0) + (d2_mod mod LO)
140,918020388066203746950281786630496968150781,00000000000000000000000000000a89d1c77e5400209da6ea74de4f71ca8efd,138,134,1,False,align:C_floor (shelf v0) + (dy residue (shelf_y^3 mod LO))
140,1381405725949192382854699155246045089193385,00000000000000000000000000000fdb96294b9c4d40d4cadfd51fd8d01f5da9,139,134,1,False,align:C_floor (shelf v0) + (d2 residue (shelf2^3 mod LO))
140,997277377713376635709430587783585364784232,00000000000000000000000000000b72bc1c75b6944382e55a42bbac98913468,138,134,1,False,align:C_floor (shelf v0) + (d3 residue (shelf3^3 mod LO))
140,1053263948268891411819202911236484110634921,00000000000000000000000000000c1743b9bb40dfc2ed5b78d1343a5f924fa9,138,134,1,False,align:C_floor (shelf v0) + (C_plus1 - C_floor)
140,1053263948268891411819202911236484110634919,00000000000000000000000000000c1743b9bb40dfc2ed5b78d1343a5f924fa7,138,134,1,False,align:C_floor (shelf v0) + (C_minus1 - C_floor)
140,1035660797253936358374485420684564234778344,00000000000000000000000000000be388962a7a7aeefd755bee6233e1e836e8,138,134,1,False,align:C_floor (shelf v0) + ((N-GAP) mod LO)
140,1364234995320802989066834085560520181482408,00000000000000000000000000000fa92056ddef392444a9031fef45823f03a8,139,134,1,False,align:C_floor (shelf v0) + (cube lift - shelf (d2))
140,1164484328750194786732612078756564154447804,00000000000000000000000000000d5e1ca3d9d8f9b38fc555f78509e4b7f7bc,139,134,1,False,align:C_floor (shelf v0) + (cube lift - shelf (d3))
140,1092683760121510620122312611734897239602864,00000000000000000000000000000c8b1be5561c0f8458d66101a8d654cd36b0,139,134,1,False,align:C_floor (shelf v0) + (cube lift - shelf (dy))
140,1189946137161040652948134387401354292784040,00000000000000000000000000000da8eff9c6d1ad4751a3913d4f473ef86ba8,139,134,1,False,align:C_floor (shelf v0) + (matrix t0 col2-col1)
140,1072282341027452144413404345664045334883048,00000000000000000000000000000c4f2792f136becf7b0d83ca34356bbf6ae8,139,134,1,False,align:C_floor (shelf v0) + (matrix t1 col2-col1)
140,1376115276310016480923710937169190193235008,00000000000000000000000000000fcc0a11c1e61e3e088766e1a3138e208440,139,134,1,False,align:C_floor (shelf v0) + (matrix t2 col2-col1)
140,1207134361397502798640586258683993858511026,00000000000000000000000000000ddb72f559f6c0c9646c3e085f0c93ec10b2,139,134,1,False,align:C_floor (cube1 v1)
140,1224737512412457852085303749235913734367602,00000000000000000000000000000e0f2e18eabd259d54525aeb311311962972,139,134,1,False,align:C_floor (cube1 v1) + (L2-L1 mod LO)
140,1022756679732295253829539698025490161136477,00000000000000000000000000000bbd9c9b8827473cc76a659e651bf9e4f35d,138,134,1,False,align:C_floor (cube1 v1) + (L3-L2 mod LO)
140,1040359830747250307274257188577410036993053,00000000000000000000000000000bf157bf18edac10b75082813722778f0c1d,138,134,1,False,align:C_floor (cube1 v1) + (L3-L1 mod LO)
140,1032470989342195925468555433579593587058943,00000000000000000000000000000bda28d7822eb165a93cc77b9485b0e968ff,138,134,1,False,align:C_floor (cube1 v1) + (dy_mod mod LO)
140,1224305092025892192428451328369518766222003,00000000000000000000000000000e0de8c7c7a3d4e5f48e1abd8f9fe1cc6ab3,139,134,1,False,align:C_floor (cube1 v1) + (d2_mod mod LO)
140,1039927410360684647617404767711015068847454,00000000000000000000000000000bf0126df5d45b59578c425395af47c54d5e,138,134,1,False,align:C_floor (cube1 v1) + (d3_mod mod LO)
140,1071890801194815133771665134078006716026887,00000000000000000000000000000c4e01031d09e12714b7afac0921a6245007,139,134,1,False,align:C_floor (cube1 v1) + (dy residue (shelf_y^3 mod LO))
140,1151147790841988022530813935231095112660338,00000000000000000000000000000d36eb58146c7549f9f61f79e67ecceaf572,139,134,1,False,align:C_floor (cube1 v1) + (d3 residue (shelf3^3 mod LO))
140,1207134361397502798640586258683993858511027,00000000000000000000000000000ddb72f559f6c0c9646c3e085f0c93ec10b3,139,134,1,False,align:C_floor (cube1 v1) + (C_plus1 - C_floor)
140,1207134361397502798640586258683993858511025,00000000000000000000000000000ddb72f559f6c0c9646c3e085f0c93ec10b1,139,134,1,False,align:C_floor (cube1 v1) + (C_minus1 - C_floor)
140,1015300258713806531680690363894068679347966,00000000000000000000000000000ba7b30514819d49191aeac663f263090efe,138,134,1,False,align:C_floor (cube1 v1) + (shelf_y - shelf2)
140,1189531210382547745195868768132073982654450,00000000000000000000000000000da7b7d1c9305bf5748621258d061641f7f2,139,134,1,False,align:C_floor (cube1 v1) + ((N-GAP) mod LO)
140,1318354741878806173553995426204073902323910,00000000000000000000000000000f224bdf788edaba06d61b2eafdc1911b8c6,139,134,1,False,align:C_floor (cube1 v1) + (cube lift - shelf (d3))
140,1246554173250122006943695959182406987478970,00000000000000000000000000000e4f4b20f4d1f08acfe72638d3a88926f7ba,139,134,1,False,align:C_floor (cube1 v1) + (cube lift - shelf (dy))
140,1343816550289652039769517734848864040660146,00000000000000000000000000000f6d1f3565878e4dc8b456747a1973522cb2,139,134,1,False,align:C_floor (cube1 v1) + (matrix t0 col2-col1)
140,1226152754156063531234787693111555082759154,00000000000000000000000000000e1356ce8fec9fd5f21e49015f07a0192bf2,139,134,1,False,align:C_floor (cube1 v1) + (matrix t1 col2-col1)
140,1042643216149337997653204930581742151476929,00000000000000000000000000000bf80d932121d251d75583e6bda4ee3726c1,138,134,1,False,align:d_cube_lift2 (1x cube on shelf2) + (L2-L1 mod LO)
140,889796504931695279339566315423835133136214,00000000000000000000000000000a36e07d536e8ddb97bad8a795b382c54d56,138,134,1,False,align:d_cube_lift2 (1x cube on shelf2) + (dy residue (shelf_y^3 mod LO))
140,1353181842814683915243983684039383254178818,00000000000000000000000000000f88a4df20b6dafbcedece07d73ce11a1c02,139,134,1,False,align:d_cube_lift2 (1x cube on shelf2) + (d2 residue (shelf2^3 mod LO))
140,969053494578868168098715116576923529769665,00000000000000000000000000000b1fcad24ad121fe7cf948757310a98bf2c1,138,134,1,False,align:d_cube_lift2 (1x cube on shelf2) + (d3 residue (shelf3^3 mod LO))
140,1025040065134382944208487440029822275620354,00000000000000000000000000000bc4526f905b6d7de76f6703eb9e708d0e02,138,134,1,False,align:d_cube_lift2 (1x cube on shelf2) + (C_plus1 - C_floor)
140,1025040065134382944208487440029822275620352,00000000000000000000000000000bc4526f905b6d7de76f6703eb9e708d0e00,138,134,1,False,align:d_cube_lift2 (1x cube on shelf2) + (C_minus1 - C_floor)
140,1007436914119427890763769949477902399763777,00000000000000000000000000000b90974bff9508a9f7894a211997f2e2f541,138,134,1,False,align:d_cube_lift2 (1x cube on shelf2) + ((N-GAP) mod LO)
140,1336011112186294521456118614353858346467841,00000000000000000000000000000f562f0cb309c6df3ebcf152a6a99339c201,139,134,1,False,align:d_cube_lift2 (1x cube on shelf2) + (cube lift - shelf (d2))
140,1136260445615686319121896607549902319433237,00000000000000000000000000000d0b2b59aef3876e89d9442a3c6df5b2b615,139,134,1,False,align:d_cube_lift2 (1x cube on shelf2) + (cube lift - shelf (d3))
140,1064459876987002152511597140528235404588297,00000000000000000000000000000c382a9b2b369d3f52ea4f34603a65c7f509,139,134,1,False,align:d_cube_lift2 (1x cube on shelf2) + (cube lift - shelf (dy))
140,1161722254026532185337418916194692457769473,00000000000000000000000000000d55feaf9bec3b024bb77f7006ab4ff32a01,139,134,1,False,align:d_cube_lift2 (1x cube on shelf2) + (matrix t0 col2-col1)
140,1044058457892943676802688874457383499868481,00000000000000000000000000000bfc3648c6514c8a752171fceb997cba2941,138,134,1,False,align:d_cube_lift2 (1x cube on shelf2) + (matrix t1 col2-col1)
140,1347891393175508013312995465962528358220441,00000000000000000000000000000f7918c79700abf9029b55145a779f1b4299,139,134,1,False,align:d_cube_lift2 (1x cube on shelf2) + (matrix t2 col2-col1)
140,1355413155367604223680927559139543724129664,00000000000000000000000000000f8f33864b3c1954856ffe545978b6a8fd80,139,134,1,False,align:d_cube_lift3 (1x cube on shelf3) + (L2-L1 mod LO)
140,1153432322687441625425163507929120150898539,00000000000000000000000000000d3da208e8a63af3f88809078d819ef7c76b,139,134,1,False,align:d_cube_lift3 (1x cube on shelf3) + (L3-L2 mod LO)
140,1171035473702396678869880998481040026755115,00000000000000000000000000000d715d2c796c9fc7e86e25ea5f881ca1e02b,139,134,1,False,align:d_cube_lift3 (1x cube on shelf3) + (L3-L1 mod LO)
140,1202566444149961505367288943981636705788949,00000000000000000000000000000dce06707d88d4de45d5531531874b372415,139,134,1,False,align:d_cube_lift3 (1x cube on shelf3) + (dy residue (shelf_y^3 mod LO))
140,1281823433797134394126437745134725102422400,00000000000000000000000000000eb6f0c574eb69012b13c2e30ee471fdc980,139,134,1,False,align:d_cube_lift3 (1x cube on shelf3) + (d3 residue (shelf3^3 mod LO))
140,1337810004352649170236210068587623848273089,00000000000000000000000000000f5b7862ba75b4809589e171877238fee4c1,139,134,1,False,align:d_cube_lift3 (1x cube on shelf3) + (C_plus1 - C_floor)
140,1337810004352649170236210068587623848273087,00000000000000000000000000000f5b7862ba75b4809589e171877238fee4bf,139,134,1,False,align:d_cube_lift3 (1x cube on shelf3) + (C_minus1 - C_floor)
