source,d0,q_x,q_d,q_gap_x,q_gap_d,perm_x,perm_d,dx0,dx1,dx2,dd0,dd1,dd2,argmax_dx,argmax_dd,argmin_dx,argmin_dd,ranks_dx,ranks_dd
walk,73,1,1,1,2,120,021,36902598651015383552398925476385566016308543770482935742177910905022128609796,35787421147891886761550143460010356884655221309416294013825493906216730463926,43102069438408925109621916072291984952306219585741334283454179196669975597941,90201814052115279171481513093854612302455023131506049369094547375906138171490,51180550370401832504178943829666591100765082295137710027021231531224046645475,90201814052115279171481513093854612302455023131506049369094547375906138171709,2,2,1,1,102,102
walk,74,1,1,1,1,012,012,17682083133260736812696845065993803232273654729954209191370624023957107308519,26895023078957124537506360348769156538139674112817679043395306781199177577377,71214983025098334073367779593924948082856655822868675804691653202752549785767,12127805177955080650836749568641724900545116407913731975106004777275974657170,91536478881406034121897485871404458051747331463247440432393153586966212179775,12127805177955080650836749568641724900545116407913731975106004777275974657392,2,1,0,0,012,021
walk,75,1,1,1,1,120,012,89815066142147789321354465858788830797261417971499143750601704895211290891406,7045753181523288433109647740377304933698200210616636853903265764114265234851,18931269913645117669106871409521772122310366483524783434952613348583278545406,49845885541111077553762971052116745351472773963396318963722625320163972637187,16100318155094040316045042904454417149892016352282266455159912501190216219738,49845885541111077553762971052116745351472773963396318963722625320163972637412,0,2,1,1,201,102
walk,76,2,1,2,2,102,021,110247078675305661930966721685955482052082966385679883957257059312438059704576,38701867546230230028138427406374407291979609260579777100522221312142486310227,82635232253096498888036820925045926362477393685021467021135887391237123328523,87563965904267074456689192535591765802400431518878905952339245863051970617204,56456246666098241933763584946192284100874265520391996860531834556932381754038,87563965904267074456689192535591765802400431518878905952339245863051970617432,0,2,1,1,201,102
walk,77,1,1,2,1,102,012,77306273296076326018219763814606199057987453749233509831253220134454423248099,70830310926101938707519690234767457923021388609720163949544601033118395531277,83447594252454126121402515968002158725531126972327454298117346848244850563950,9489957030106875936044429010378878400490524795286588558350703264421807102884,96812175177102443551482126987930151051856514688501727265903756612674547288338,9489957030106875936044429010378878400490524795286588558350703264421807103115,2,1,1,0,102,021
walk,78,1,1,2,1,102,012,115104825751256343794445250627228712211589036953087261459450182457123190512595,54919798934276986266136635906718098846887518145017047657523289156362539393757,61559553789099060786560083483429004648063414233176818961941696402331939436974,47208037393262872838970650493853898851418182350769175546967323807309805082901,21376014450790449745629684020980110150001199577536553288670515526898551328301,47208037393262872838970650493853898851418182350769175546967323807309805083135,0,2,1,1,201,102
walk,79,2,1,1,2,120,021,67646712860358695900835239930150119916234205478464450009830965590694640666427,540784515238019599674482913048435282520672929151606517861508528017307192094,47604591861719479923061262165489352654515106258024507511765109889196886813142,84926117756418869741896871977328919302345839906251762535583944350197803062918,61731942961794651363348226062717977100983448745646283694042437582640716862601,84926117756418869741896871977328919302345839906251762535583944350197803063155,0,2,1,1,201,102
walk,80,2,1,2,1,210,012,95303397740444300943046900536392150701614212484920387720034856665365493275986,71666279456294138513636692048114143961525376438521548369585842706313891631037,64614501277893951390458377432869521043400380407839191989294468644138284436303,6852108882258671221252108452116031900435933182659445141595401751567639548598,102087871472798852981066768104455844051965697913756014099414359638382882396901,6852108882258671221252108452116031900435933182659445141595401751567639548838,0,1,2,0,210,021
walk,81,2,1,1,1,012,012,10840635277841837131628364691526493029525369715834018164348710204976347974007,47978228346816772831706671820342730428548930956739553247059229989981483691756,56973225612657585460235948496818684395195683993066992628049643812951003005900,44570189245414668124178329935591052351363590738142032130212022294455637528615,26651710746486859175214325137505803150110382802790840122181118552606886436864,44570189245414668124178329935591052351363590738142032130212022294455637528858,2,2,0,1,012,102
walk,82,1,1,1,2,120,021,14282319379816485063870278782022942641678566420920915166698031537428520953870,10300115048029308141658603142010074235601147736096720356328846357705724532436,91209654809470402218042103084654890975990270508622928516430706112774589185357,82288269608570665027104551419066072802291248293624619118828642837343635508632,67007639257491060792932867179243670101092631970900570527553040608349051971164,82288269608570665027104551419066072802291248293624619118828642837343635508878,2,2,1,1,102,102
walk,83,2,1,1,1,012,012,3740023823737294190841959102376770061276783368197468841037868324711704171607,22525649224998616452418619814948349947505136706177627817889486241607597514853,89526416188580284780310406091362787844488064591265467380530229441589532985203,4214260734410466506459787893853185400381341570032301724840100238713471994312,107363567768495262410651409220981537052074881139010300932924962664091217505464,4214260734410466506459787893853185400381341570032301724840100238713471994561,2,1,0,0,012,021
walk,84,1,1,1,1,120,012,80569918289701111131377071527687678764868951655896821222462204988824745951792,2031399167187978134665334873897116772665686637286490003848484245059757934018,33190771780427106157528578607103112315735346372457252813146894774024330785853,41932341097566463409386009377328205851308999125514888713456720781601469974329,31927407042183268604798966254031496150219566028045126955691721578315221545427,41932341097566463409386009377328205851308999125514888713456720781601469974581,0,2,1,1,201,102
walk,85,2,1,1,2,012,021,9488949060270527513030073211859464756279196791081825839806383699416790787527,47895911915432984962014552248474260148778665673509059948201835350631297893839,58407228261612682948526359548354182948212122201049678251449364957860745990297,79650421460722460312312230860803226302236656680997475702073341324489467954346,72283335553187470222517508295769363101201815196154857361063643634057387079727,79650421460722460312312230860803226302236656680997475702073341324489467954601,2,2,0,1,012,102
walk,86,2,1,2,1,021,012,69513179276808621924439275578856410585000059027393477038553772032370869859411,108633400003182469749002884544910563601438767178680572664825266808210193989603,53437599194641299173699809893608841520101143125207078375536129175236605494312,1576412586562261791667467335590338900326749957405158308084798725859304440026,112639264064191671840236050337507230052184064364264587766435565689799552614027,1576412586562261791667467335590338900326749957405158308084798725859304440284,1,1,2,0,120,021
walk,87,1,1,2,1,021,012,33984425569534992117373281161768277158452025355913821527104820077809906782283,91591398222829024734571236423035142006529693671863550445936758754327176282218,106008354682268373995197452432572396541558250303503756105873589183680586278825,39294492949718258694593688819065359351254407512887745296701419268747302420043,37203103337879678034383607370557189150328749253299413789202324604023556653990,39294492949718258694593688819065359351254407512887745296701419268747302420304,2,2,0,1,012,102
walk,88,2,1,1,2,201,021,5945701254463563349926893649152572057748505812805398746848371225517115619913,106590428967714078144703941295805030213381776274920193531042517905310792921345,3255959015138553928940150063730305582139702577914971761566694877080926130405,77012573312874255597519910302540379802182065068370332285318039811635300400060,77559031848883879652102149412295056101310998421409144194574246659765722188290,77012573312874255597519910302540379802182065068370332285318039811635300400324,1,1,2,0,120,021
walk,89,2,1,2,2,210,021,101927253546540077238475573222784597130962580660322269662408166181857195576329,87709587659068166309307360943582358239639938238727788074556600665969317435596,41947337269024147299359035851008860335937450432231070341950401167991156331401,114730653676030252500446131786015400253109722623852919273934660354523298380077,2122871122571885846249706445345015199455683310443970217341005573989726228253,114730653676030252500446131786015400253109722623852919273934660354523298380344,0,2,2,1,210,102
