idx	priority	label	center_dec	center_hex	lo_dec	hi_dec	lo_hex	hi_hex	width_bits
88	3	wavg2a(b1[56],b3[18])	34414771927303916856957393475492285163251	0x6522cbfa78c31ac184181a68afb54ea6f3	34414771927303916856938946731418575611635	34414771927303916856975840219565994714867	0000000000000000000000000000006522CBFA78C31AC183181A68AFB54EA6F3	0000000000000000000000000000006522CBFA78C31AC185181A68AFB54EA6F3	65
89	3	diff_low(b1[62],b4[45])	34379011275532284532652131117474013149560	0x6507e4ba36b7606a62544a8f5851967978	34379011275532284532633684373400303597944	34379011275532284532670577861547722701176	0000000000000000000000000000006507E4BA36B7606A61544A8F5851967978	0000000000000000000000000000006507E4BA36B7606A63544A8F5851967978	65
90	3	wavg2b(b3[15],b4[68])	34415029270461707782305626207078142248376	0x6522fd8a78108c95818658b190766505b8	34415029270461707782287179463004432696760	34415029270461707782324072951151851799992	0000000000000000000000000000006522FD8A78108C95808658B190766505B8	0000000000000000000000000000006522FD8A78108C95828658B190766505B8	65
91	3	wavg2a(b2[3],b4[19])	34415467120911010332123586296739918132266	0x652351de29b179491a244961b75a56342a	34415467120911010332105139552666208580650	34415467120911010332142033040813627683882	000000000000000000000000000000652351DE29B1794919244961B75A56342A	000000000000000000000000000000652351DE29B179491B244961B75A56342A	65
92	3	avg(b2[6],b2[14])	34378381496746857813448373457302558399814	0x65076b6fb8e9823d7d503ce8931be4dd46	34378381496746857813429926713228848848198	34378381496746857813466820201376267951430	00000000000000000000000000000065076B6FB8E9823D7C503CE8931BE4DD46	00000000000000000000000000000065076B6FB8E9823D7E503CE8931BE4DD46	65
93	3	wavg2b(b3[50],b4[6])	34378367664780723869354250500555203335981	0x650768c5c0f476c067c7bdec444156d72d	34378367664780723869335803756481493784365	34378367664780723869372697244628912887597	000000000000000000000000000000650768C5C0F476C066C7BDEC444156D72D	000000000000000000000000000000650768C5C0F476C068C7BDEC444156D72D	65
94	3	diff_low(b3[36],b4[11])	34415654205185529932607994225963287537021	0x652375e6213735728d78819eb5f5d5657d	34415654205185529932589547481889577985405	34415654205185529932626440970036997088637	000000000000000000000000000000652375E6213735728C78819EB5F5D5657D	000000000000000000000000000000652375E6213735728E78819EB5F5D5657D	65
95	3	wavg2b(b1[70],b3[8])	34378040406207686848071806449724472131408	0x650729bea90c5ac231d31a1cbbd11b7f50	34378040406207686848053359705650762579792	34378040406207686848090253193798181683024	000000000000000000000000000000650729BEA90C5AC230D31A1CBBD11B7F50	000000000000000000000000000000650729BEA90C5AC232D31A1CBBD11B7F50	65
96	3	wavg2a(b3[52],b4[64])	34415971278891501574426226324530378889718	0x6523b2f71206ef875b77181ddad958d9f6	34415971278891501574407779580456669338102	34415971278891501574444673068604088441334	0000000000000000000000000000006523B2F71206EF875A77181DDAD958D9F6	0000000000000000000000000000006523B2F71206EF875C77181DDAD958D9F6	65
97	3	wavg2b(b1[25],b3[14])	34415981734350770373499233610929371724512	0x6523b4fa9079e204666570564ca5e5bae0	34415981734350770373480786866855662172896	34415981734350770373517680355003081276128	0000000000000000000000000000006523B4FA9079E204656570564CA5E5BAE0	0000000000000000000000000000006523B4FA9079E204676570564CA5E5BAE0	65
98	3	avg(b2[6],b4[63])	34377845797764876883399963606599406970344	0x65070443b92ba7389cb5376f5c179be5e8	34377845797764876883381516862525697418728	34377845797764876883418410350673116521960	00000000000000000000000000000065070443B92BA7389BB5376F5C179BE5E8	00000000000000000000000000000065070443B92BA7389DB5376F5C179BE5E8	65
99	3	wavg2a(b2[19],b3[43])	34416421453916331229624868914608059470876	0x652409aa69ab2a3286d0de48462d68541c	34416421453916331229606422170534349919260	34416421453916331229643315658681769022492	000000000000000000000000000000652409AA69AB2A3285D0DE48462D68541C	000000000000000000000000000000652409AA69AB2A3287D0DE48462D68541C	65
100	3	avg(b3[23],b4[47])	34377497429704362133320802820999542437804	0x6506c12bda12ccb84f1cc574dae01377ac	34377497429704362133302356076925832886188	34377497429704362133339249565073251989420	0000000000000000000000000000006506C12BDA12CCB84E1CC574DAE01377AC	0000000000000000000000000000006506C12BDA12CCB8501CC574DAE01377AC	65
101	3	diff_low(b1[27],b2[27])	34377206225084495310211526535790531083722	0x650689165b086d02781d351126404e7dca	34377206225084495310193079791716821532106	34377206225084495310229973279864240635338	000000000000000000000000000000650689165B086D02771D351126404E7DCA	000000000000000000000000000000650689165B086D02791D351126404E7DCA	65
102	3	avg(b1[24],b1[43])	34416831769430257763456400945387675938520	0x652458b0878d6ff53e4fff1871f0c16ed8	34416831769430257763437954201313966386904	34416831769430257763474847689461385490136	000000000000000000000000000000652458B0878D6FF53D4FFF1871F0C16ED8	000000000000000000000000000000652458B0878D6FF53F4FFF1871F0C16ED8	65
103	3	wavg2b(b3[9],b3[42])	34376773472987361093448296921353041128567	0x650635be07a7d5ebbf8115cb2f0e5eac77	34376773472987361093429850177279331576951	34376773472987361093466743665426750680183	000000000000000000000000000000650635BE07A7D5EBBE8115CB2F0E5EAC77	000000000000000000000000000000650635BE07A7D5EBC08115CB2F0E5EAC77	65
104	3	diff_low(b2[41],b4[66])	34417197075959548720100959758806749612783	0x65249f0b882ebc78d7ffc14374bb6d0aef	34417197075959548720082513014733040061167	34417197075959548720119406502880459164399	00000000000000000000000000000065249F0B882EBC78D6FFC14374BB6D0AEF	00000000000000000000000000000065249F0B882EBC78D8FFC14374BB6D0AEF	65
105	3	wavg2a(b1[68],b4[1])	34417493533268847309985283520635764024801	0x6524d824017c09e6ea5cee849cb31925e1	34417493533268847309966836776562054473185	34417493533268847310003730264709473576417	0000000000000000000000000000006524D824017C09E6E95CEE849CB31925E1	0000000000000000000000000000006524D824017C09E6EB5CEE849CB31925E1	65
106	3	wavg2a(b3[6],b3[37])	34417960522325639839415300199084978390601	0x65253214580baf1b6d5175a3e10e84c649	34417960522325639839396853455011268838985	34417960522325639839433746943158687942217	00000000000000000000000000000065253214580BAF1B6C5175A3E10E84C649	00000000000000000000000000000065253214580BAF1B6E5175A3E10E84C649	65
107	3	diff_low(b3[32],b4[71])	34418358974522944641115245967947574653941	0x65257ed18dd28ecaf83346e8806dddb3f5	34418358974522944641096799223873865102325	34418358974522944641133692712021284205557	00000000000000000000000000000065257ED18DD28ECAF73346E8806DDDB3F5	00000000000000000000000000000065257ED18DD28ECAF93346E8806DDDB3F5	65
108	3	wavg2b(b1[29],b3[42])	34375348219818505704543199000335325988746	0x6505233f9f938cf9fc9c4b2ec11766078a	34375348219818505704524752256261616437130	34375348219818505704561645744409035540362	0000000000000000000000000000006505233F9F938CF9FB9C4B2EC11766078A	0000000000000000000000000000006505233F9F938CF9FD9C4B2EC11766078A	65
109	3	diff_low(b1[52],b4[41])	34375158451282374199593801655151211388757	0x6504feb34fe8c46d4822cacf9f2b551f55	34375158451282374199575354911077501837141	34375158451282374199612248399224920940373	0000000000000000000000000000006504FEB34FE8C46D4722CACF9F2B551F55	0000000000000000000000000000006504FEB34FE8C46D4922CACF9F2B551F55	65
110	3	diff_low(b3[5],b4[66])	34418852954540029902377047759134796728428	0x6525ddf4a632905597179d872d1f5ac86c	34418852954540029902358601015061087176812	34418852954540029902395494503208506280044	0000000000000000000000000000006525DDF4A632905596179D872D1F5AC86C	0000000000000000000000000000006525DDF4A632905598179D872D1F5AC86C	65
111	3	diff_low(b1[34],b3[49])	34418892369786550014943427011113397575280	0x6525e58bf88ce0c5073f5ee9169d50de70	34418892369786550014924980267039688023664	34418892369786550014961873755187107126896	0000000000000000000000000000006525E58BF88CE0C5063F5EE9169D50DE70	0000000000000000000000000000006525E58BF88CE0C5083F5EE9169D50DE70	65
112	3	avg(b1[75],b3[32])	34374869747879933506705355943555467819271	0x6504c71922abc7642a7e7e7fa83f63b907	34374869747879933506686909199481758267655	34374869747879933506723802687629177370887	0000000000000000000000000000006504C71922ABC764297E7E7FA83F63B907	0000000000000000000000000000006504C71922ABC7642B7E7E7FA83F63B907	65
113	3	wavg2a(b1[22],b1[72])	34419162070222801821690955642133900688747	0x6526197d3aa2815ba1dc27c228b733fd6b	34419162070222801821672508898060191137131	34419162070222801821709402386207610240363	0000000000000000000000000000006526197D3AA2815BA0DC27C228B733FD6B	0000000000000000000000000000006526197D3AA2815BA2DC27C228B733FD6B	65
114	3	avg(b3[31],b4[67])	34419290080841124430957374972489374221219	0x65263224a3ca6ebee62aefe55ae345c3a3	34419290080841124430938928228415664669603	34419290080841124430975821716563083772835	00000000000000000000000000000065263224A3CA6EBEE52AEFE55AE345C3A3	00000000000000000000000000000065263224A3CA6EBEE72AEFE55AE345C3A3	65
115	3	wavg2b(b2[15],b3[52])	34419542605438041108082291995884721752848	0x652662c7104df8fd34d5e745f44b3f4b10	34419542605438041108063845251811012201232	34419542605438041108100738739958431304464	000000000000000000000000000000652662C7104DF8FD33D5E745F44B3F4B10	000000000000000000000000000000652662C7104DF8FD35D5E745F44B3F4B10	65
116	3	wavg2b(b3[41],b4[2])	34419577965389478652139331966116777164513	0x6526699671a32af12cf20882e7ecc3fee1	34419577965389478652120885222043067612897	34419577965389478652157778710190486716129	0000000000000000000000000000006526699671A32AF12BF20882E7ECC3FEE1	0000000000000000000000000000006526699671A32AF12DF20882E7ECC3FEE1	65
117	3	avg(b3[27],b4[39])	34419625248107149063142823244519963163401	0x652672b1a96fd0b97ae7c74e2bc788fb09	34419625248107149063124376500446253611785	34419625248107149063161269988593672715017	000000000000000000000000000000652672B1A96FD0B979E7C74E2BC788FB09	000000000000000000000000000000652672B1A96FD0B97BE7C74E2BC788FB09	65
118	3	wavg2b(b1[59],b3[42])	34374294330583031278588314939913312420276	0x65045846df50ca32e63c1d35004d0441b4	34374294330583031278569868195839602868660	34374294330583031278606761683987021971892	00000000000000000000000000000065045846DF50CA32E53C1D35004D0441B4	00000000000000000000000000000065045846DF50CA32E73C1D35004D0441B4	65
119	3	wavg2a(b3[54],b4[40])	34419821917712741672030794882985940860208	0x6526989238d8a961905b6d66e4c5b9bd30	34419821917712741672012348138912231308592	34419821917712741672049241627059650411824	0000000000000000000000000000006526989238D8A9618F5B6D66E4C5B9BD30	0000000000000000000000000000006526989238D8A961915B6D66E4C5B9BD30	65
120	3	avg(b1[30],b3[40])	34419986896089249752028211368321911316265	0x6526b85848b59356b875c77424f63b5f29	34419986896089249752009764624248201764649	34419986896089249752046658112395620867881	0000000000000000000000000000006526B85848B59356B775C77424F63B5F29	0000000000000000000000000000006526B85848B59356B975C77424F63B5F29	65
121	3	wavg2a(b1[53],b4[56])	34373925000248365017932450632391551115319	0x650411257b1f1a8bef91df443844606037	34373925000248365017914003888317841563703	34373925000248365017950897376465260666935	000000000000000000000000000000650411257B1F1A8BEE91DF443844606037	000000000000000000000000000000650411257B1F1A8BF091DF443844606037	65
122	3	wavg2a(b1[68],b4[45])	34420788709055332367358314158137834457557	0x652752c4b7252884399742a41d9223c9d5	34420788709055332367339867414064124905941	34420788709055332367376760902211544009173	000000000000000000000000000000652752C4B7252884389742A41D9223C9D5	000000000000000000000000000000652752C4B72528843A9742A41D9223C9D5	65
123	3	wavg2b(b2[25],b4[18])	34372845016951240941580230207925130867087	0x65034126317fcc6a26def10c2cba97b18f	34372845016951240941561783463851421315471	34372845016951240941598676951998840418703	00000000000000000000000000000065034126317FCC6A25DEF10C2CBA97B18F	00000000000000000000000000000065034126317FCC6A27DEF10C2CBA97B18F	65
124	3	diff_low(b3[46],b4[69])	34372719280522787012818342770616071509298	0x650328eee8a7a7a9f6ea6eb7a57a6a5532	34372719280522787012799896026542361957682	34372719280522787012836789514689781060914	000000000000000000000000000000650328EEE8A7A7A9F5EA6EB7A57A6A5532	000000000000000000000000000000650328EEE8A7A7A9F7EA6EB7A57A6A5532	65
125	3	wavg2b(b2[3],b3[31])	34421294334463031782448738732906922909052	0x6527b425f903a7b16aab22d4d6c7c81d7c	34421294334463031782430291988833213357436	34421294334463031782467185476980632460668	0000000000000000000000000000006527B425F903A7B169AB22D4D6C7C81D7C	0000000000000000000000000000006527B425F903A7B16BAB22D4D6C7C81D7C	65
126	3	wavg2b(b1[20],b4[35])	34372458835964102216261251280492986439924	0x6502f6c6002b72abc2fbf3ad9ef16518f4	34372458835964102216242804536419276888308	34372458835964102216279698024566695991540	0000000000000000000000000000006502F6C6002B72ABC1FBF3AD9EF16518F4	0000000000000000000000000000006502F6C6002B72ABC3FBF3AD9EF16518F4	65
127	3	diff_low(b1[69],b4[21])	34421817920097947117723359955680709155012	0x652818fcbcd22ced0d13ec83c7cd1998c4	34421817920097947117704913211606999603396	34421817920097947117741806699754418706628	000000000000000000000000000000652818FCBCD22CED0C13EC83C7CD1998C4	000000000000000000000000000000652818FCBCD22CED0E13EC83C7CD1998C4	65
128	3	wavg2b(b4[41],b4[52])	34421828227560521879733662810264291256097	0x65281af8ef4a03629136f4a3710e442721	34421828227560521879715216066190581704481	34421828227560521879752109554338000807713	00000000000000000000000000000065281AF8EF4A03629036F4A3710E442721	00000000000000000000000000000065281AF8EF4A03629236F4A3710E442721	65
129	3	diff_low(b3[49],b4[58])	34421840501251345046331802311918977597926	0x65281d56130bf8c748762624cca1c4c1e6	34421840501251345046313355567845268046310	34421840501251345046350249055992687149542	00000000000000000000000000000065281D56130BF8C747762624CCA1C4C1E6	00000000000000000000000000000065281D56130BF8C749762624CCA1C4C1E6	65
130	3	wavg2b(b2[27],b4[2])	34371849702852755768039287495233759702392	0x650281756b6868c8c753040b9a26196d78	34371849702852755768020840751160050150776	34371849702852755768057734239307469254008	000000000000000000000000000000650281756B6868C8C653040B9A26196D78	000000000000000000000000000000650281756B6868C8C853040B9A26196D78	65
131	3	wavg2b(b4[14],b4[20])	34371445490521480260024373779667455906055	0x6502339c3684ded27d5c2269e0e2d91107	34371445490521480260005927035593746354439	34371445490521480260042820523741165457671	0000000000000000000000000000006502339C3684DED27C5C2269E0E2D91107	0000000000000000000000000000006502339C3684DED27E5C2269E0E2D91107	65
132	3	wavg2a(b1[19],b1[58])	34371373029260644350155055928086914341821	0x650225a798d37235a76494438915cb1bbd	34371373029260644350136609184013204790205	34371373029260644350173502672160623893437	000000000000000000000000000000650225A798D37235A66494438915CB1BBD	000000000000000000000000000000650225A798D37235A86494438915CB1BBD	65
133	3	avg(b1[10],b2[10])	34371046219350184574691413268456233177116	0x6501e6b69fd64fb1408c0284805053101c	34371046219350184574672966524382523625500	34371046219350184574709860012529942728732	0000000000000000000000000000006501E6B69FD64FB13F8C0284805053101C	0000000000000000000000000000006501E6B69FD64FB1418C0284805053101C	65
134	3	wavg2a(b1[22],b4[9])	34370733226075792670816944723187833616826	0x6501aa6edd501b382f6cb424ceab65b9ba	34370733226075792670798497979114124065210	34370733226075792670835391467261543168442	0000000000000000000000000000006501AA6EDD501B382E6CB424CEAB65B9BA	0000000000000000000000000000006501AA6EDD501B38306CB424CEAB65B9BA	65
135	3	wavg2a(b1[75],b4[70])	34370511513289068038815567962698569101460	0x65017fbb9484cd7fe5488d51c28cfe3094	34370511513289068038797121218624859549844	34370511513289068038834014706772278653076	00000000000000000000000000000065017FBB9484CD7FE4488D51C28CFE3094	00000000000000000000000000000065017FBB9484CD7FE6488D51C28CFE3094	65
136	3	avg(b4[26],b4[39])	34370227272587301282104465540894169403710	0x650148fd6e7b6592420d9877dd8b42913e	34370227272587301282086018796820459852094	34370227272587301282122912284967878955326	000000000000000000000000000000650148FD6E7B6592410D9877DD8B42913E	000000000000000000000000000000650148FD6E7B6592430D9877DD8B42913E	65
137	3	wavg2a(b3[6],b4[38])	34423771933940336553533716152035635641623	0x652991510ee099b6fb145e7ac544103d17	34423771933940336553515269407961926090007	34423771933940336553552162896109345193239	000000000000000000000000000000652991510EE099B6FA145E7AC544103D17	000000000000000000000000000000652991510EE099B6FC145E7AC544103D17	65
138	3	wavg2b(b1[4],b4[3])	34369732079558536940171149661025246328250	0x6500e99e87bf444b3d7b97e5b3a1d335ba	34369732079558536940152702916951536776634	34369732079558536940189596405098955879866	0000000000000000000000000000006500E99E87BF444B3C7B97E5B3A1D335BA	0000000000000000000000000000006500E99E87BF444B3E7B97E5B3A1D335BA	65
139	3	wavg2b(b1[71],b3[44])	34369469283599912059652180072195054499564	0x6500b701b06c14814fbad6c844ddb5f6ec	34369469283599912059633733328121344947948	34369469283599912059670626816268764051180	0000000000000000000000000000006500B701B06C14814EBAD6C844DDB5F6EC	0000000000000000000000000000006500B701B06C148150BAD6C844DDB5F6EC	65
140	3	diff_low(b1[6],b1[71])	34424521483889235005069208880609385380129	0x652a21acb94be6a062601f448d64f5f921	34424521483889235005050762136535675828513	34424521483889235005087655624683094931745	000000000000000000000000000000652A21ACB94BE6A061601F448D64F5F921	000000000000000000000000000000652A21ACB94BE6A063601F448D64F5F921	65
